id	mission_key	option_key	value
359354	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MOD_EASY	2.0
359355	nag_engage_force_army_invading_lzd	GEN_CND_VISIBLE	
359356	nag_engage_force_army_invading_lzd	GEN_CND_WAR	
359357	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359358	nag_engage_force_army_invading_skv	GEN_CND_OWNS_REGION	
359359	nag_engage_force_army_invading_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359360	nag_engage_force_army_invading_skv	VAR_OBJECTIVE_REQUIRES_VICTORY	
359361	nag_engage_force_army_invading_skv	CND_FIRST_ROUND	4
359362	nag_engage_force_army_invading_skv	GEN_CND_WAR	
359363	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359364	nag_engage_force_army_invading_skv	CND_ROUNDS_UNTIL_NEXT	8
359365	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
359366	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MIN	4
359367	nag_engage_force_army_invading_skv	CND_CAMPAIGN	main_warhammer
359368	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359369	nag_engage_force_army_invading_skv	VAR_CHANCE	25
359370	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MAX	8
359371	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359372	nag_engage_force_army_invading_skv	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
359373	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359374	nag_engage_force_army_invading_skv	VAR_OBJECTIVE_ARMIES_ONLY	
359375	nag_engage_force_army_invading_skv	CND_CULTURE	nag_nagash
359376	nag_engage_force_army_invading_skv	GEN_TARGET_MILITARY_FORCE	
359377	nag_engage_force_army_invading_skv	GEN_CND_VISIBLE	
359378	nag_engage_force_army_invading_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
359379	nag_engage_force_army_invading_tmb	GEN_CND_OWNS_REGION	
359380	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MOD_HARD	1.2
359381	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359382	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MAX	8
359383	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MIN	4
359384	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MOD_EASY	2.0
359385	nag_engage_force_army_invading_tmb	VAR_OBJECTIVE_REQUIRES_VICTORY	
359386	nag_engage_force_army_invading_tmb	CND_CAMPAIGN	main_warhammer
359387	nag_engage_force_army_invading_tmb	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359388	nag_engage_force_army_invading_tmb	VAR_CHANCE	25
359389	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359390	nag_engage_force_army_invading_tmb	CND_FIRST_ROUND	4
359391	nag_engage_force_army_invading_tmb	VAR_OBJECTIVE_ARMIES_ONLY	
359392	nag_engage_force_army_invading_tmb	CND_CULTURE	nag_nagash
359393	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359394	nag_engage_force_army_invading_tmb	GEN_CND_VISIBLE	
359395	nag_engage_force_army_invading_tmb	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
359396	nag_engage_force_army_invading_tmb	GEN_CND_WAR	
359397	nag_engage_force_army_invading_tmb	CND_ROUNDS_UNTIL_NEXT	8
359398	nag_engage_force_army_invading_tmb	GEN_TARGET_MILITARY_FORCE	
359399	nag_engage_force_army_invading_tmb	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359400	nag_engage_force_army_invading_vmp	GEN_CND_VISIBLE	
359401	nag_engage_force_army_invading_vmp	GEN_CND_OWNS_REGION	
359402	nag_engage_force_army_invading_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359403	nag_engage_force_army_invading_vmp	GEN_TARGET_MILITARY_FORCE	
359404	nag_engage_force_army_invading_vmp	VAR_OBJECTIVE_REQUIRES_VICTORY	
359405	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359406	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
359407	nag_engage_force_army_invading_vmp	VAR_OBJECTIVE_ARMIES_ONLY	
359408	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MIN	4
359409	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MAX	8
359410	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
359411	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359412	nag_engage_force_army_invading_vmp	VAR_CHANCE	25
359413	nag_engage_force_army_invading_vmp	CND_FIRST_ROUND	4
359414	nag_engage_force_army_invading_vmp	CND_ROUNDS_UNTIL_NEXT	8
359415	nag_engage_force_army_invading_vmp	CND_CULTURE	nag_nagash
359416	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359417	nag_engage_force_army_invading_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
359418	nag_engage_force_army_invading_vmp	GEN_CND_WAR	
359419	nag_engage_force_army_invading_vmp	CND_CAMPAIGN	main_warhammer
359420	nag_engage_force_army_invading_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359421	nag_engage_force_army_invading_wef	GEN_CND_WAR	
359422	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MOD_HARD	1.2
359423	nag_engage_force_army_invading_wef	CND_FIRST_ROUND	4
359424	nag_engage_force_army_invading_wef	VAR_OBJECTIVE_REQUIRES_VICTORY	
359425	nag_engage_force_army_invading_wef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359426	nag_engage_force_army_invading_wef	GEN_CND_VISIBLE	
359427	nag_engage_force_army_invading_wef	VAR_OBJECTIVE_ARMIES_ONLY	
359428	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
359429	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MAX	8
359430	nag_engage_force_army_invading_wef	CND_CULTURE	nag_nagash
359431	nag_engage_force_army_invading_wef	GEN_TARGET_MILITARY_FORCE	
359432	nag_engage_force_army_invading_wef	CND_ROUNDS_UNTIL_NEXT	8
359433	nag_engage_force_army_invading_wef	CND_CAMPAIGN	main_warhammer
359434	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359435	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MIN	4
359436	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359437	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359438	nag_engage_force_army_invading_wef	GEN_CND_OWNS_REGION	
359439	nag_engage_force_army_invading_wef	VAR_CHANCE	25
359440	nag_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359441	nag_engage_force_army_invading_wef	GEN_CND_SUBCULTURE	wh_dlc05_sc_wef_wood_elves
359442	nag_make_alliance_0	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359443	nag_make_alliance_0	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359444	nag_make_alliance_0	GEN_CND_SUBCULTURE	wh2_main_sc_tmb_tomb_kings
359445	nag_make_alliance_0	GEN_CND_MIN_DIPLOMATIC_RELATION	90
359446	nag_make_alliance_0	VAR_MISSION_LENGTH_MIN	4
359447	nag_make_alliance_0	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359448	nag_make_alliance_0	CND_CULTURE	nag_nagash
359449	nag_make_alliance_0	VAR_MISSION_LENGTH_MAX	8
359450	nag_make_alliance_0	CND_FIRST_ROUND	4
359451	nag_make_alliance_0	GEN_TARGET_FACTION	
359452	nag_make_alliance_0	CND_ROUNDS_UNTIL_NEXT	24
359453	nag_make_alliance_0	VAR_MISSION_LENGTH_MOD_EASY	2.0
359454	nag_make_alliance_0	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359455	nag_make_alliance_0	GEN_CND_NOT_DEFENSIVE_ALLIED	
359456	nag_make_alliance_0	VAR_MISSION_LENGTH_MOD_HARD	1.2
359457	nag_make_alliance_0	GEN_CND_DIPLOMACY_AVAILABLE	
359458	nag_make_alliance_0	VAR_CHANCE	25
359459	nag_make_alliance_0	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359460	nag_make_alliance_0	GEN_CND_WAR_WITH_ENEMY	
359461	nag_make_alliance_0	CND_CAMPAIGN	main_warhammer
359462	nag_make_alliance_0	GEN_CND_NOT_MILITARY_ALLIED	
359463	nag_raid_region_brt	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359464	nag_raid_region_brt	VAR_MISSION_LENGTH_MIN	4
359465	nag_raid_region_brt	GEN_CND_WAR	
359466	nag_raid_region_brt	VAR_MISSION_LENGTH_MAX	8
359467	nag_raid_region_brt	CND_ROUNDS_UNTIL_NEXT	16
359468	nag_raid_region_brt	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359469	nag_raid_region_brt	GEN_TARGET_REGION	
359470	nag_raid_region_brt	GEN_CND_MAX_REGION_DISTANCE	2
359471	nag_raid_region_brt	VAR_CHANCE	25
359472	nag_raid_region_brt	CND_CULTURE	nag_nagash
359473	nag_raid_region_brt	CND_FIRST_ROUND	4
359474	nag_raid_region_brt	GEN_CND_SUBCULTURE	wh_main_sc_brt_bretonnia
359475	nag_raid_region_brt	VAR_MISSION_LENGTH_MOD_EASY	2.0
359476	nag_raid_region_brt	GEN_CND_MIN_REGIONS_OWNED	2
359477	nag_raid_region_brt	GEN_CND_DIPLOMACY_AVAILABLE	
359478	nag_raid_region_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
359479	nag_raid_region_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359480	nag_raid_region_brt	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359481	nag_raid_region_brt	CND_CAMPAIGN	main_warhammer
359482	nag_raid_region_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359483	nag_raid_region_def	CND_CULTURE	nag_nagash
359484	nag_raid_region_def	CND_FIRST_ROUND	4
359485	nag_raid_region_def	VAR_MISSION_LENGTH_MOD_EASY	2.0
359486	nag_raid_region_def	GEN_CND_SUBCULTURE	wh2_main_sc_def_dark_elves
359487	nag_raid_region_def	GEN_CND_WAR	
359488	nag_raid_region_def	VAR_CHANCE	25
359489	nag_raid_region_def	VAR_MISSION_LENGTH_MOD_HARD	1.2
359490	nag_raid_region_def	GEN_CND_MAX_REGION_DISTANCE	2
359491	nag_raid_region_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359492	nag_raid_region_def	VAR_MISSION_LENGTH_MIN	4
359493	nag_raid_region_def	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359494	nag_raid_region_def	VAR_MISSION_LENGTH_MAX	8
359495	nag_raid_region_def	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359496	nag_raid_region_def	GEN_TARGET_REGION	
359497	nag_raid_region_def	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359498	nag_raid_region_def	CND_CAMPAIGN	main_warhammer
359499	nag_raid_region_def	GEN_CND_DIPLOMACY_AVAILABLE	
359500	nag_raid_region_def	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359501	nag_raid_region_def	GEN_CND_MIN_REGIONS_OWNED	2
359502	nag_raid_region_def	CND_ROUNDS_UNTIL_NEXT	16
359503	nag_raid_region_dwf	GEN_TARGET_REGION	
359504	nag_raid_region_dwf	VAR_CHANCE	25
359505	nag_raid_region_dwf	VAR_MISSION_LENGTH_MAX	8
359506	nag_raid_region_dwf	GEN_CND_WAR	
359507	nag_raid_region_dwf	GEN_CND_MAX_REGION_DISTANCE	2
359508	nag_raid_region_dwf	GEN_CND_DIPLOMACY_AVAILABLE	
359509	nag_raid_region_dwf	GEN_CND_MIN_REGIONS_OWNED	2
359510	nag_raid_region_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359511	nag_raid_region_dwf	CND_CULTURE	nag_nagash
359512	nag_raid_region_dwf	VAR_MISSION_LENGTH_MIN	4
359513	nag_raid_region_dwf	CND_FIRST_ROUND	4
359514	nag_raid_region_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359515	nag_raid_region_dwf	CND_ROUNDS_UNTIL_NEXT	16
359516	nag_raid_region_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
359517	nag_raid_region_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
359518	nag_raid_region_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
359519	nag_raid_region_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359520	nag_raid_region_dwf	CND_CAMPAIGN	main_warhammer
359521	nag_raid_region_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359522	nag_raid_region_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359523	nag_raid_region_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359524	nag_raid_region_emp	GEN_CND_WAR	
359525	nag_raid_region_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
359526	nag_raid_region_emp	GEN_TARGET_REGION	
359527	nag_raid_region_emp	CND_CULTURE	nag_nagash
359528	nag_raid_region_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359529	nag_raid_region_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
359530	nag_raid_region_emp	VAR_CHANCE	25
359531	nag_raid_region_emp	GEN_CND_MIN_REGIONS_OWNED	2
359532	nag_raid_region_emp	CND_ROUNDS_UNTIL_NEXT	16
359533	nag_raid_region_emp	VAR_MISSION_LENGTH_MIN	4
359534	nag_raid_region_emp	CND_FIRST_ROUND	4
359535	nag_raid_region_emp	GEN_CND_DIPLOMACY_AVAILABLE	
359536	nag_raid_region_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359537	nag_raid_region_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
359538	nag_raid_region_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359539	nag_raid_region_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359540	nag_raid_region_emp	CND_CAMPAIGN	main_warhammer
359541	nag_raid_region_emp	GEN_CND_MAX_REGION_DISTANCE	2
359542	nag_raid_region_emp	VAR_MISSION_LENGTH_MAX	8
359543	nag_raid_region_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
359544	nag_raid_region_grn	GEN_CND_MIN_REGIONS_OWNED	2
359545	nag_raid_region_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359546	nag_raid_region_grn	GEN_TARGET_REGION	
359547	nag_raid_region_grn	GEN_CND_WAR	
359548	nag_raid_region_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
359549	nag_raid_region_grn	GEN_CND_MAX_REGION_DISTANCE	2
359550	nag_raid_region_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359551	nag_raid_region_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
359552	nag_raid_region_grn	VAR_MISSION_LENGTH_MIN	4
359553	nag_raid_region_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359554	nag_raid_region_grn	CND_CULTURE	nag_nagash
359555	nag_raid_region_grn	VAR_MISSION_LENGTH_MAX	8
359556	nag_raid_region_grn	CND_ROUNDS_UNTIL_NEXT	16
359557	nag_raid_region_grn	VAR_CHANCE	25
359558	nag_raid_region_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359559	nag_raid_region_grn	GEN_CND_DIPLOMACY_AVAILABLE	
359560	nag_raid_region_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359561	nag_raid_region_grn	CND_FIRST_ROUND	4
359562	nag_raid_region_grn	CND_CAMPAIGN	main_warhammer
359563	nag_raid_region_hef	CND_ROUNDS_UNTIL_NEXT	16
359564	nag_raid_region_hef	GEN_CND_WAR	
359565	nag_raid_region_hef	GEN_CND_MIN_REGIONS_OWNED	2
359566	nag_raid_region_hef	VAR_MISSION_LENGTH_MIN	4
359567	nag_raid_region_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
359568	nag_raid_region_hef	GEN_CND_DIPLOMACY_AVAILABLE	
359569	nag_raid_region_hef	CND_FIRST_ROUND	4
359570	nag_raid_region_hef	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
359571	nag_raid_region_hef	VAR_CHANCE	25
359572	nag_raid_region_hef	VAR_MISSION_LENGTH_MAX	8
359573	nag_raid_region_hef	CND_CAMPAIGN	main_warhammer
359574	nag_raid_region_hef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359575	nag_raid_region_hef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359576	nag_raid_region_hef	GEN_CND_MAX_REGION_DISTANCE	2
359577	nag_raid_region_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
359578	nag_raid_region_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359579	nag_raid_region_hef	CND_CULTURE	nag_nagash
359580	nag_raid_region_hef	GEN_TARGET_REGION	
359581	nag_raid_region_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359582	nag_raid_region_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359583	nag_raid_region_lzd	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359584	nag_raid_region_lzd	GEN_CND_SUBCULTURE	wh2_main_sc_lzd_lizardmen
359585	nag_raid_region_lzd	GEN_TARGET_REGION	
359586	nag_raid_region_lzd	VAR_CHANCE	25
359587	nag_raid_region_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359588	nag_raid_region_lzd	VAR_MISSION_LENGTH_MOD_EASY	2.0
359589	nag_raid_region_lzd	GEN_CND_WAR	
359590	nag_raid_region_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359591	nag_raid_region_lzd	GEN_CND_DIPLOMACY_AVAILABLE	
359592	nag_raid_region_lzd	CND_FIRST_ROUND	4
359593	nag_raid_region_lzd	VAR_MISSION_LENGTH_MIN	4
359594	nag_raid_region_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
359595	nag_raid_region_lzd	GEN_CND_MIN_REGIONS_OWNED	2
359596	nag_raid_region_lzd	CND_CAMPAIGN	main_warhammer
359597	nag_raid_region_lzd	VAR_MISSION_LENGTH_MAX	8
359598	nag_raid_region_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359599	nag_raid_region_lzd	CND_CULTURE	nag_nagash
359600	nag_raid_region_lzd	GEN_CND_MAX_REGION_DISTANCE	2
359601	nag_raid_region_lzd	CND_ROUNDS_UNTIL_NEXT	16
359602	nag_raid_region_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359603	nag_raid_region_skv	GEN_CND_WAR	
359604	nag_raid_region_skv	CND_FIRST_ROUND	4
359605	nag_raid_region_skv	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359606	nag_raid_region_skv	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359607	nag_raid_region_skv	CND_ROUNDS_UNTIL_NEXT	16
359608	nag_raid_region_skv	VAR_MISSION_LENGTH_MIN	4
359609	nag_raid_region_skv	CND_CAMPAIGN	main_warhammer
359610	nag_raid_region_skv	VAR_CHANCE	25
359611	nag_raid_region_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
359612	nag_raid_region_skv	CND_CULTURE	nag_nagash
359613	nag_raid_region_skv	VAR_MISSION_LENGTH_MAX	8
359614	nag_raid_region_skv	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
359615	nag_raid_region_skv	GEN_CND_GARRISON_RESIDENCE_EXPOSED	
359616	nag_raid_region_skv	GEN_TARGET_REGION	
359617	nag_raid_region_skv	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359618	nag_raid_region_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
359619	nag_raid_region_skv	GEN_CND_MAX_REGION_DISTANCE	2
359620	nag_raid_region_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359621	nag_raid_region_skv	GEN_CND_MIN_REGIONS_OWNED	2
359622	nag_raid_region_skv	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359623	nag_raid_region_skv	GEN_CND_DIPLOMACY_AVAILABLE	
359624	nag_raid_region_tmb	VAR_MISSION_LENGTH_MOD_HARD	1.2
359625	nag_raid_region_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359626	nag_raid_region_tmb	CND_CAMPAIGN	main_warhammer
359627	nag_raid_region_tmb	GEN_TARGET_REGION	
359628	nag_raid_region_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359629	nag_raid_region_tmb	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
359630	nag_raid_region_tmb	CND_FIRST_ROUND	4
359631	nag_raid_region_tmb	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359632	nag_raid_region_tmb	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359633	nag_raid_region_tmb	VAR_CHANCE	25
359634	nag_raid_region_tmb	VAR_MISSION_LENGTH_MIN	4
359635	nag_raid_region_tmb	GEN_CND_DIPLOMACY_AVAILABLE	
359636	nag_raid_region_tmb	VAR_MISSION_LENGTH_MOD_EASY	2.0
359637	nag_raid_region_tmb	GEN_CND_WAR	
359638	nag_raid_region_tmb	CND_CULTURE	nag_nagash
359639	nag_raid_region_tmb	GEN_CND_MAX_REGION_DISTANCE	2
359640	nag_raid_region_tmb	VAR_MISSION_LENGTH_MAX	8
359641	nag_raid_region_tmb	GEN_CND_MIN_REGIONS_OWNED	2
359642	nag_raid_region_tmb	CND_ROUNDS_UNTIL_NEXT	16
359643	nag_raid_region_tmb	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359644	nag_raid_region_vmp	CND_FIRST_ROUND	4
359645	nag_raid_region_vmp	GEN_TARGET_REGION	
359646	nag_raid_region_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359647	nag_raid_region_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
359648	nag_raid_region_vmp	CND_CULTURE	nag_nagash
359649	nag_raid_region_vmp	GEN_CND_MAX_REGION_DISTANCE	2
359650	nag_raid_region_vmp	VAR_CHANCE	25
359651	nag_raid_region_vmp	GEN_CND_MIN_REGIONS_OWNED	2
359652	nag_raid_region_vmp	VAR_MISSION_LENGTH_MAX	8
359653	nag_raid_region_vmp	VAR_MISSION_LENGTH_MIN	4
359654	nag_raid_region_vmp	CND_CAMPAIGN	main_warhammer
359655	nag_raid_region_vmp	CND_ROUNDS_UNTIL_NEXT	16
359656	nag_raid_region_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359657	nag_raid_region_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
359658	nag_raid_region_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
359659	nag_raid_region_vmp	GEN_CND_WAR	
359660	nag_raid_region_vmp	GEN_CND_DIPLOMACY_AVAILABLE	
359661	nag_raid_region_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359662	nag_raid_region_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359663	nag_raid_region_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359664	nag_raid_region_wef	GEN_CND_WAR	
359665	nag_raid_region_wef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359666	nag_raid_region_wef	CND_CULTURE	nag_nagash
359667	nag_raid_region_wef	CND_ROUNDS_UNTIL_NEXT	16
359668	nag_raid_region_wef	VAR_MISSION_LENGTH_MIN	4
359669	nag_raid_region_wef	CND_CAMPAIGN	main_warhammer
359670	nag_raid_region_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359671	nag_raid_region_wef	CND_FIRST_ROUND	4
359672	nag_raid_region_wef	GEN_CND_SUBCULTURE	wh_dlc05_sc_wef_wood_elves
359673	nag_raid_region_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359674	nag_raid_region_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359675	nag_raid_region_wef	GEN_TARGET_REGION	
359676	nag_raid_region_wef	GEN_CND_MIN_REGIONS_OWNED	2
359677	nag_raid_region_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
359678	nag_raid_region_wef	VAR_MISSION_LENGTH_MOD_HARD	1.2
359679	nag_raid_region_wef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359680	nag_raid_region_wef	GEN_CND_DIPLOMACY_AVAILABLE	
359681	nag_raid_region_wef	VAR_CHANCE	25
359682	nag_raid_region_wef	GEN_CND_MAX_REGION_DISTANCE	2
359683	nag_raid_region_wef	VAR_MISSION_LENGTH_MAX	8
359684	nag_raise_force_army	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359685	nag_raise_force_army	CND_CAMPAIGN	main_warhammer
359686	nag_raise_force_army	VAR_MISSION_LENGTH_MIN	4
359687	nag_raise_force_army	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359688	nag_raise_force_army	CND_ROUNDS_UNTIL_NEXT	24
359689	nag_raise_force_army	VAR_MISSION_LENGTH_MAX	8
359690	nag_raise_force_army	GEN_TARGET_NONE	
359691	nag_raise_force_army	CND_CULTURE	nag_nagash
359692	nag_raise_force_army	VAR_OBJECTIVE_ARMIES_ONLY	
359693	nag_raise_force_army	VAR_CHANCE	25
359694	nag_raise_force_army	CND_ARMY_CAP_FREE	
359695	nag_raise_force_army	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359696	nag_raise_force_army	CND_MIN_TREASURY	1000
359697	nag_raise_force_army	VAR_MISSION_LENGTH_MOD_HARD	1.2
359698	nag_raise_force_army	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359699	nag_raise_force_army	CND_FIRST_ROUND	4
359700	nag_raise_force_army	VAR_MISSION_LENGTH_MOD_EASY	2.0
359701	nag_raise_force_army	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359702	nag_raze_sack_settlement_brt	GEN_CND_SUBCULTURE	wh_main_sc_brt_bretonnia
359703	nag_raze_sack_settlement_brt	VAR_CHANCE	25
359704	nag_raze_sack_settlement_brt	VAR_MISSION_LENGTH_MAX	12
359705	nag_raze_sack_settlement_brt	GEN_TARGET_REGION	
359706	nag_raze_sack_settlement_brt	GEN_CND_DIPLOMACY_AVAILABLE	
359707	nag_raze_sack_settlement_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
359708	nag_raze_sack_settlement_brt	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359709	nag_raze_sack_settlement_brt	VAR_OBJECTIVE_NUM_REGIONS	1
359710	nag_raze_sack_settlement_brt	GEN_CND_MAX_REGION_DISTANCE	2
359711	nag_raze_sack_settlement_brt	CND_ROUNDS_UNTIL_NEXT	40
359712	nag_raze_sack_settlement_brt	VAR_MISSION_LENGTH_MOD_EASY	2.0
